Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Fraud
79409,1.196929594,0.073181682,0.198825055,0.767354492,0.260534411,0.819809908,-0.33755908,0.320984605,0.093503552,0.16577221,0.220612245,0.115945874,-0.662736531,0.541280926,0.861926719,0.745952092,-0.965944138,0.388727991,0.020149179,-0.148798757,-0.206972348,-0.662893137,-0.029997802,-1.378437846,0.335590127,-0.509858157,0.039264167,0.007377557,13.9,0
58324,-2.510424779,-1.72297509,1.993978322,-0.019069749,2.730351502,-2.273802978,-0.959225306,0.158546568,-0.364499372,-0.642269473,-0.846599383,0.213542333,0.597846936,0.084750947,0.620672398,0.580310555,-0.778873692,-0.271300329,-0.333759489,0.651438567,-0.072763911,-1.093304613,0.306732278,-0.13792657,0.304992793,0.088704492,-0.108141845,0.110210332,4.95,0
41313,-13.89720587,6.344280456,-14.28166644,5.581008997,-12.88713316,-3.146176367,-15.45046722,9.060281474,-5.486120777,-14.67647025,5.148351721,-10.74959199,1.585488968,-9.798012077,0.733276999,-12.6752689,-20.74066372,-8.153668026,5.22834179,-1.025227924,3.058081838,0.94118029,-0.232710298,0.763508019,0.075456239,-0.453839572,-1.508968257,-0.686835739,9.99,1
86591,0.097682305,0.741217426,-0.596258917,-0.884685581,0.948764399,-0.735032755,1.036541535,-0.162474905,0.132161849,-0.281425224,-1.656412048,-0.751769117,-1.020531464,0.378581084,-0.489305125,-0.230204019,-0.477222303,0.07668248,-0.225202184,-0.094666332,0.421744858,1.465250077,-0.221654259,0.561221682,-0.68286164,0.788377097,0.416643809,0.305617674,3.17,0
57031,-2.443225026,-3.33581285,2.253449898,-0.796346221,1.102400661,-2.148986474,-1.998552203,0.280407047,-0.545848746,0.154280067,-0.846650593,-0.004120335,0.966226969,-0.488479633,0.814819719,-0.527640805,-0.627308725,1.797065945,-1.776556388,0.527432052,0.275206646,0.230899526,0.837068531,0.404829267,-0.753554575,0.86134607,-0.004568974,0.239705474,125.9,0
83275,1.063834648,-1.346484232,1.25166289,-0.503211185,-1.873643941,0.292234087,-1.380933992,0.268578271,-0.102549683,0.650306234,0.500233774,0.384611805,0.104667805,-0.399687677,0.127997978,-0.592254921,-0.45019054,2.155472992,-0.576610574,-0.219327707,-0.109383008,0.002161258,-0.098132218,0.059525214,-0.025869512,1.14091784,-0.018555904,0.033101668,125.82,0
80210,1.135321514,0.142539768,0.122710771,0.474669725,-0.003013632,-0.078456181,-0.06802482,0.101293496,-0.196013866,-0.168497563,1.537811075,0.845141756,0.082629028,-0.055344312,0.684927116,0.488757813,-0.092370917,-0.124917414,-0.150267525,-0.035654269,-0.213124757,-0.688959146,0.079721661,-0.355196555,0.143186116,0.12449541,-0.017226084,0.018885038,32,0
67936,-0.685544752,-0.318241986,2.879473452,-1.560501754,-0.803218945,0.658205601,-0.51189922,0.186910966,0.328995597,-0.12367202,-1.994870343,-0.695991129,0.163136486,-1.865455436,-1.871615896,0.853114641,0.25774188,-1.048766114,0.780346318,0.328990166,0.047365951,0.666965789,-0.512965224,-0.395084753,0.6497638,-0.089603271,0.176935026,-0.099213485,14.9,0
146344,-0.099723899,2.79541433,-6.423855582,3.247513015,-1.632290269,-2.766664931,-2.312222883,0.961014122,-1.896000965,-4.919348299,3.053654418,-5.297811402,-1.466029728,-7.035880051,1.997132372,-3.836188525,-2.5151828,-0.864578712,2.328926974,0.340898316,0.647714388,0.126575864,0.20395348,0.008494998,-0.174501151,0.575294798,0.152875891,-0.09817281,94.82,1
81970,1.206470161,0.398310386,0.627652901,1.185574419,-0.470137279,-1.066985822,0.174893111,-0.256632442,-0.091180985,-0.028425048,0.065416227,0.765558009,0.800505177,0.188470762,0.907435508,0.039641523,-0.402969376,-0.373719475,-0.502136759,-0.094022014,-0.021780921,-0.001082011,0.008895278,0.715371252,0.5251193,-0.461601009,0.027886508,0.030982592,6.24,0
118306,1.990492117,0.219438814,-1.597708889,1.400706466,0.470357142,-1.125605268,0.719515731,-0.465541966,0.091085339,0.227760191,-0.849960931,0.705682585,0.45593635,0.395954048,-0.594669557,-0.770359297,-0.166918747,-0.744293735,-0.234891659,-0.215181095,0.070310433,0.42232272,-0.028071797,0.012953305,0.474919238,-0.494006551,-0.01376317,-0.056996816,28.63,0
52453,-0.354183392,1.01881354,1.267704313,0.078608292,-0.063409821,-1.027600943,0.604836787,0.003448024,-0.194694595,-0.470180386,-0.438967415,-0.773980471,-1.187871773,-0.168694216,1.038278354,0.44448265,0.081850414,0.023395935,-0.079914484,0.032889581,-0.278152497,-0.798314972,0.001282413,0.29299234,-0.203766928,0.076622084,0.236785646,0.095758418,1.98,0
8265,-2.311509525,-1.111536999,2.270358828,-2.169263249,-0.4278801,-1.361634228,-0.223410809,0.100168638,3.12538543,-1.765856961,0.317046309,-3.033134109,0.251654786,1.299495733,1.074901005,0.457501947,-0.002758896,1.12642356,-0.668338767,0.002609384,-0.010098847,0.573551851,0.581714271,0.327708412,0.677345214,0.008966542,0.488306691,0.165438268,106.67,0
31312,1.32143175,-0.35629334,0.30020487,0.201982308,-0.208364524,0.743361256,-0.65610495,0.070828066,-0.881980159,0.750478222,-1.483939229,0.176419133,1.918991222,-0.344680926,1.283988392,-0.989077767,-0.660942797,1.393824953,-1.232634835,-0.388459119,-0.281172975,-0.24396181,-0.163222936,-1.324376882,0.537849829,-0.189711732,0.088369998,0.026634628,30,0
148476,-1.12509161,3.682876144,-6.556167949,4.016730951,-0.425570578,-2.03120987,-2.650137222,1.131249354,-2.946889539,-4.8164008,2.155796085,-6.285124952,-1.125625388,-6.800098088,0.924933779,-5.239604388,-5.017907869,-1.349308859,2.868602895,0.452241311,1.185579782,1.348156129,-0.053685573,0.284121985,-1.174469182,-0.087832215,0.718789578,0.676215949,0.76,1
39931,1.31929923,-0.542891301,-0.219407244,-0.881572922,-0.411466367,-0.394939178,-0.285515545,-0.005087214,-1.213718453,0.791140011,1.289234897,-0.437046927,-1.018392221,0.533388201,0.14713412,0.901451191,0.367638591,-1.615668069,0.847390211,0.041131253,-0.082183894,-0.48004377,0.036764389,-0.341709392,0.34516055,-0.418181092,-0.022836779,-0.003663734,40.96,0
38139,-0.744692788,0.927133257,1.70663326,-0.360538962,0.34484204,-0.826110889,0.78015071,0.007664941,-0.572895612,-1.040785371,0.182270563,0.072004405,-0.084784471,-0.354323462,0.698704907,0.246292615,0.156587603,-0.74122163,-1.209856312,-0.101052558,-0.146895688,-0.527217462,-0.002205835,0.34527255,-0.218663879,-0.040091694,0.047692391,0.112431978,7.6,0
155518,2.040597435,-0.14633651,-2.955709403,-0.57851844,2.60955552,3.142569558,-0.417148237,0.784444859,0.359925936,-0.350981949,0.329648018,0.183499883,-0.272954202,-0.597481944,0.58387165,0.178649458,0.473892349,-0.498890776,-0.140034807,-0.121121326,-0.352454987,-0.996831217,0.363661186,0.604816307,-0.264486151,0.219691978,-0.039171662,-0.042821779,1.78,0
78941,1.19501937,-0.135897487,0.413656352,-0.171570708,-0.578918639,-0.509777933,-0.26997652,0.096745681,0.140390981,-0.034226457,1.697181446,0.468136832,-1.136917945,0.692102467,0.792673791,0.151668295,-0.13862112,-0.383687857,-0.067916766,-0.164769323,-0.029008319,-0.124327145,0.099850327,0.254231891,0.072539056,0.963867771,-0.078245891,-0.010071263,3.91,0
51853,1.516638959,-0.870268592,-0.098283989,-1.445118041,-1.025494706,-0.960622299,-0.504546798,-0.342349657,-2.145295797,1.419334834,-0.758987357,-0.796414953,0.828669642,-0.176696767,0.364709869,-0.438025869,0.423604131,-0.446540044,0.21073629,-0.242566096,-0.576445135,-1.381099304,0.118401141,-0.179216498,0.302745144,-0.501322066,0.00544183,0.020012778,43.29,0
34326,-1.030858549,-0.813897583,1.918576239,-1.345054613,0.622053736,-0.324262569,0.045482626,0.094631606,1.118054685,-1.120371984,-1.226116231,0.297376733,-0.190470324,-0.906754033,-1.324468025,0.149090079,-0.487006341,-0.974310016,-1.387943081,0.091530718,-0.042497247,-0.06661256,0.269432798,-0.235356214,-0.820013641,0.521849392,-0.095283382,-0.037914345,60,0
82175,1.332849312,0.389198249,-2.165596605,-0.306872624,2.641351251,2.808083764,-0.171626636,0.683351734,-0.297962001,-0.6520966,0.418002665,-0.322436924,-0.143469155,-1.154524296,1.157633714,0.878174918,0.53691752,0.712873013,0.006773555,0.053607119,-0.207432404,-0.692416684,-0.118597512,0.891479668,0.730240364,0.384013446,-0.028465272,0.036123309,0.76,0
48642,1.051131739,-0.142413073,1.357446078,1.227276725,-0.855827985,0.47384403,-0.75088456,0.376360709,0.647920502,-0.071084488,1.273541903,1.204592996,-0.329307511,-0.078078666,-0.260503612,-0.066811782,-0.133842575,-0.054896821,-0.355535061,-0.174265519,0.028077648,0.272350506,0.040107505,0.228564319,0.277167572,-0.408920337,0.083829848,0.026440216,9.99,0
137845,-1.314262992,1.361022473,-2.101722909,-1.813983591,2.314012249,3.26306212,-0.194428839,1.584922658,0.223081324,0.300068955,-0.333351676,0.292931092,-0.271656697,0.568346312,0.048511599,-0.04606548,-0.277582581,-0.84197441,-0.302564113,0.253879653,-0.328097875,-0.787108849,0.193606743,0.678835619,-0.286663867,0.151147498,0.173948778,-0.076393537,11.99,0
167338,-1.374424388,2.793184611,-4.346572055,2.40073142,-1.688432714,0.111136093,-0.922037621,-2.149929975,-2.027473756,-4.390841922,1.241958176,-3.9105215,-1.225636299,-4.697996871,0.676108304,-2.077065542,-2.683520898,-0.525949333,0.422342445,0.650195856,-0.870778522,0.50484916,0.137994269,0.368274569,0.103136655,-0.414208828,0.454981585,0.096710964,349.08,1
143178,1.757978182,0.233231766,-0.68570438,3.810312168,0.42167538,0.407682232,0.153690949,0.00789771,-0.95856346,1.503216324,0.007608072,0.749576337,0.383882267,0.081943352,-2.256723337,0.71971305,-0.900806638,0.021601972,-0.960486561,-0.116518017,0.15407876,0.46478254,-0.036549495,-0.32195431,0.137719309,0.088486763,-0.040204466,-0.050961327,75.1,0
28844,1.302567258,-0.796477214,1.48214211,-0.530866728,-1.946766454,-0.714376133,-1.294265986,0.009567677,-0.20583077,0.574562364,-0.038264489,-0.482618363,0.402556379,-0.614087464,1.285749082,1.606434032,0.066525656,-0.748637576,-0.026577731,0.120354191,0.465800311,1.279216131,-0.054181358,0.757496238,0.267743269,-0.064215836,0.056147696,0.038967762,24.99,0
74437,-1.117614349,0.308350729,0.927591828,-0.12092051,-0.387536573,-0.926797969,0.956280978,-0.329962858,-1.421168725,0.768533056,-0.910448479,-1.251880542,-1.448840211,0.48570182,0.615554133,-1.647197713,-0.009264808,1.018683872,-0.630250172,-0.725384346,-0.701201079,-1.446754537,-0.227052856,0.285610336,-0.293812389,-0.781761948,-0.432226071,-0.570528568,105.95,0
123952,-0.652824502,1.520365651,-0.684081259,-1.112877826,0.894198162,-2.063751458,1.885027327,-0.723997334,0.301624811,0.667593582,-0.380745873,-0.069301822,-0.44189272,0.340675738,-0.126512068,-0.932398362,-0.372692848,-0.592853307,-0.378458452,0.343599554,0.126482917,0.958755298,-0.214405227,0.502479221,-0.24090894,0.045839626,0.55131325,0.242442947,3.85,0
94362,-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1,1
128735,1.616741231,-0.431495554,-2.181615726,1.262780203,0.639025512,-0.732687288,0.991990124,-0.451393034,-0.127090689,0.227937072,-0.988627555,0.186225191,0.264489273,0.725538128,0.340257036,-0.155357239,-0.624684854,-0.28075961,-0.332867303,0.272513648,0.164173999,-0.012271379,-0.155822159,0.472412885,0.306848715,-0.638162586,-0.073442468,-0.010907521,250,0
76575,-5.622469419,3.480623179,-6.200676594,4.311233668,-5.226286324,-1.341763573,-5.220940942,2.682843537,-2.921484382,-6.561257411,3.211263878,-6.861660514,0.326461835,-7.755253664,0.504652193,-6.276616786,-10.6117147,-4.146773745,2.197287713,-0.156288523,0.949568986,-0.42898575,-0.3506755,0.197549504,0.15923423,-0.377790861,-0.213561786,0.459528918,219.8,1
81063,-0.520340904,0.919421677,1.631986412,-0.143935596,0.036443121,-0.222565689,0.518606671,0.22321792,-0.625841024,-0.181222012,1.648629519,0.621211442,-0.426969989,0.443127635,0.419817128,0.058571586,-0.273465691,-0.331960547,-0.13058321,0.057314492,-0.136719231,-0.356673778,0.032707954,0.19575609,-0.333484273,0.07178025,0.274873531,0.109072884,6.36,0
48533,1.243848449,0.524525773,-0.538883626,1.209195974,0.479537597,-0.197428734,0.04916626,0.037791632,0.128118591,-0.552902906,-0.668358831,-0.818803694,-0.883832091,-0.994580854,1.50684875,0.624003315,0.705794272,0.524181774,-0.731749846,-0.171540655,-0.051659886,-0.084089409,-0.192846389,-0.917391986,0.681952813,-0.194418574,0.045917145,0.040135998,1,1
142082,2.063212538,-0.068559759,-1.066065243,0.420711583,-0.173968581,-1.226499952,0.163513062,-0.318454721,0.586081884,0.082447774,-0.783903073,0.283271799,-0.235226764,0.334964733,0.071889416,-0.093961209,-0.267851941,-0.836225043,0.145063791,-0.245606097,-0.292650729,-0.721339808,0.345686807,0.038117034,-0.309309237,0.196476317,-0.072495548,-0.060643169,0.89,0
51828,-0.393608426,1.043217085,1.22885574,-0.224136347,0.454762213,-0.406683388,0.759494166,-0.075004617,-0.506569217,-0.346209052,-0.959256725,0.269091249,1.297758191,-0.127935207,0.788791009,0.391096341,-0.761658455,-0.211826679,0.320923955,0.222161948,-0.262661895,-0.660597059,-0.114234772,-0.445200058,-0.039595744,0.119277705,0.267527176,0.116237749,9.99,0
103808,-4.517343753,2.500223904,-4.013927537,1.189451634,-2.486860636,-1.413475533,-4.245706623,1.265086948,1.16882779,-4.513906605,3.69471124,-6.110443233,-0.110521636,-4.184555281,-0.931034634,-1.614718326,-3.353180182,0.236762037,0.003896022,-1.05616226,1.326944222,0.102998961,0.508166904,-0.278017536,0.139721095,0.064610025,-0.972358289,0.351359561,2.27,1
76323,0.760801062,-1.136837492,0.723274297,0.195870994,-1.105106386,0.512452703,-0.688336684,0.351483207,0.850787559,-0.192440921,0.823493022,0.255210254,-1.244198205,0.175305826,0.447158726,0.456098085,-0.261430612,0.247982879,-0.05971617,0.262442015,0.238481943,0.308613105,-0.216733859,-0.230434463,0.031769532,1.123415251,-0.071337226,0.031439307,214,0
123927,0.31982579,1.797283424,-0.752281628,4.785929768,1.308348627,0.175650273,0.508703057,0.158080556,-1.834774645,1.040547428,0.906289093,-1.050388454,-0.99668648,-2.178764417,0.073147684,1.028832494,1.955841711,1.596129773,1.256608451,0.209309349,-0.395837131,-0.987135437,0.278030031,-0.822293078,-0.691611668,0.056326458,0.187593932,0.044261219,0.9,0
162807,-1.813996346,-0.182206792,1.774146095,1.006093506,0.740303903,0.015365299,-0.861886332,0.769741059,-0.423611039,-0.667043984,-1.203751538,0.008264857,0.697721632,0.221044344,1.728817934,0.511414123,-0.465462407,0.8038681,0.311589495,0.394365782,0.268555747,0.17317081,-0.283241064,0.399509259,0.340153877,-0.474073754,0.02882169,-0.168439071,11.4,0
155049,1.958210373,-0.248524511,-0.590238129,1.426129016,-0.146466684,0.193935444,-0.372574965,0.146119669,1.368279159,0.017577308,-1.805080336,-0.047672928,-1.334758992,-0.061150664,-1.017965962,-0.252522395,-0.115805501,-0.600438227,0.347038556,-0.323496611,-0.562112934,-1.422234663,0.447208564,0.354498423,-0.300885104,-1.118684052,0.040863902,-0.028187835,11.35,0
28658,-28.52426759,15.87692299,-29.46873209,6.447591402,-20.78600004,-4.865613418,-19.50108408,18.74887195,-3.642989819,-7.939642419,4.184673689,-5.835075215,1.215959645,-5.330143782,-0.118631138,-5.367775276,-11.43175691,-4.696924444,0.692688412,1.706889062,1.805769784,-2.119376168,-1.317449622,0.16984563,2.051687335,-0.210502,1.301733965,0.380246181,99.99,1
60880,-1.711147674,-0.044226616,-0.830234947,-0.818199433,-5.626504385,2.395515425,6.764658411,-1.13603124,-0.899607238,-1.338667235,1.180395619,-1.298030856,-2.707105697,0.83651544,0.024508214,0.889662487,-0.638446735,0.221008847,-0.190768882,-0.849689794,-0.280779058,-0.073924298,-0.02473912,0.6346208,0.499678528,0.987186012,0.429320638,-0.383431557,1308.95,0
138369,-0.715381733,0.766841086,1.602928728,-0.717827677,-0.085683873,-0.338695737,0.505147317,-0.163453915,0.831561236,-0.000632638,-0.97062764,0.044071524,0.273515754,-0.745265299,0.014359769,0.076465789,-0.633023158,-0.023438367,-0.465124008,0.218569997,0.136577324,0.879275409,-0.244447815,0.048287583,-0.320634086,0.517853905,0.17935487,0.073408567,11.5,0
57007,-1.271244192,2.462675269,-2.851395003,2.324480065,-1.37224489,-0.948195687,-3.065234362,1.166926948,-2.268770588,-4.881142927,2.255147489,-4.686386898,0.652374669,-6.174288348,0.594379608,-4.849692387,-6.536520735,-3.119093882,1.71549442,0.560478076,0.652941051,0.081930976,-0.221347831,-0.523582159,0.224228162,0.756334523,0.632800477,0.250187093,0.01,1
69682,1.184918123,-0.460542308,1.218928307,-0.753344519,-1.602948811,-1.029059082,-0.78024879,-0.00847673,1.824338934,-1.002437848,-0.026289631,0.47260893,-0.281543668,0.006209531,2.264619085,-0.026421783,-0.374757429,0.689049133,-0.006531802,-0.097241933,0.293575487,0.957372122,-0.082380509,0.730130922,0.425736389,-0.571691743,0.099490416,0.046282025,19.99,0
129365,-2.089060913,-2.124815908,-0.458271208,2.459239604,4.270229803,-0.162712548,-0.407423072,0.612301866,-1.439072822,0.909568977,0.030590455,-0.01611562,-0.689311257,0.795762748,-1.450909409,0.843503974,-1.170711881,-0.616234701,-3.768016365,0.438407529,0.861152613,1.421423067,0.986326963,-1.704934376,-1.627204858,-0.304535499,0.195348216,0.385487338,148.68,0
40013,-0.696721279,0.966665072,2.058813296,0.122285527,0.190622979,-0.541889603,0.811235914,-0.028965684,-0.196517218,-0.946803928,-0.854404495,0.570723997,0.453126648,-0.345453329,-0.937127521,-0.103081128,-0.398953744,-0.550930364,-0.604945072,-0.141547923,-0.18596014,-0.416459176,-0.205226022,0.381638737,0.244971359,-0.705652695,0.097516168,0.10407756,1,0
122958,2.112024077,0.013868516,-2.246363758,0.082414379,0.930258697,-0.512427334,0.519035387,-0.254312228,-0.056399121,0.330368972,0.463659403,0.69064297,-0.277035758,0.776416092,-0.900141822,-0.347361654,-0.462793684,-0.17218708,0.529001525,-0.208030838,0.118184692,0.482226581,-0.054186085,0.299796889,0.407629374,0.693717736,-0.119962176,-0.093858087,0.76,0
170556,1.081741924,-1.500844205,-2.220786521,0.644336556,-0.187248269,-0.432034731,0.56516736,-0.152106312,0.747874981,-0.882225687,1.176480044,0.811551184,-0.466329974,-1.089377646,-0.695483098,0.267806771,0.852352972,0.667150897,0.264768196,0.785205772,0.081463989,-0.653308083,-0.193975434,0.662339819,-0.263301791,-0.193281336,-0.105952263,0.05675976,477.62,0
64785,-8.744414644,-3.420467984,-4.850574732,6.606845786,-2.800546172,0.105511584,-3.269801299,0.940377923,-2.558690602,-3.624774714,5.267861604,-5.583696926,0.173895592,-6.679976755,2.084199143,-4.348891446,-8.760786023,-3.407548544,1.332930065,-1.818315425,0.102912554,0.311626102,-4.1291955,0.034638732,-1.133631231,0.272265246,1.841307269,-1.796362587,720.38,1
59777,-8.257110817,-4.81446074,-5.36530689,1.204229864,-3.347420097,-1.331601475,-1.967892799,1.295437817,-1.674415243,-3.426052253,0.14456269,-4.28352931,-0.240895042,-3.657490404,0.923104768,0.844221069,-3.948311852,-1.807515992,0.105878827,-1.233987257,0.436390207,-0.077552723,-3.091624356,-0.390200886,-0.288688941,-0.340004217,0.039819105,-1.00790031,319.2,1
61071,-0.940326525,1.008933751,1.638990067,-0.771655239,0.774537072,-0.410879289,1.214893854,-0.198993454,-0.481716112,-0.403912149,1.487346604,0.81433678,-0.154463727,0.096098824,-0.788231095,0.317884068,-1.095479009,-0.267663575,-2.067842013,-0.291233697,0.194501783,0.583331197,-0.254623907,0.217164871,0.11600818,-0.724358829,-0.342523247,-0.124008381,3.92,0
166278,2.061460432,-0.037100589,-1.057259967,0.416910581,-0.132002747,-1.214633381,0.197679617,-0.346136532,0.512929514,0.067775194,-0.701641663,0.539810125,0.24724451,0.239232413,0.019112489,-0.116440075,-0.295379048,-0.895171301,0.14145952,-0.212486623,-0.286445249,-0.682417718,0.338937334,0.05137729,-0.293391357,0.194743922,-0.069548739,-0.059417605,1.98,0
41835,1.088971373,-0.487968223,-1.274561978,-0.42570334,1.869790509,3.367840562,-0.464960593,0.774901308,0.031786678,-0.028709011,-0.154390523,-0.016383125,0.071316227,0.373467541,1.224642244,0.570035142,-0.903677395,0.372054986,0.016896204,0.260670746,0.153626908,0.092357748,-0.263309691,1.068042225,0.678263254,0.519979186,-0.049195833,0.025207116,121.24,0
148102,-0.403094642,0.61104388,-0.756410276,-0.443503751,1.632704978,-0.723191814,1.777066077,-1.067134807,0.751392338,0.381529992,-0.948476419,-0.361415407,1.065188436,-1.891399879,0.8402187,0.057025966,-0.358777201,0.786997735,0.225088477,0.136883543,-0.062161487,0.984023235,-0.271666868,-1.029814078,-0.143223138,-0.165090605,-0.109294452,-0.451515108,77.84,0
136696,-1.065151707,0.716926947,1.342724535,-0.583501931,-0.230432756,-0.376892754,0.317197717,0.178539548,0.260031879,-0.603507925,-0.977197001,0.646299128,1.2277941,-0.508532101,-0.125621456,0.141743203,-0.474414441,-0.066372658,-0.429555598,0.096404176,0.244920996,0.989304405,-0.293116921,0.087730228,-0.066140286,0.590703838,-0.059004564,-0.104136666,39.95,0
81113,1.316949276,0.390183009,-0.028824756,0.488272738,0.107632111,-0.574324305,0.121168172,-0.194302343,-0.028157583,-0.304148112,-0.683858137,0.373228507,1.153843724,-0.493404244,1.069591835,0.686681176,-0.355131521,-0.121188027,0.112914487,-0.004522498,-0.334127787,-0.920314654,0.016630041,-0.474331899,0.354750483,0.143914643,-0.018974201,0.023899414,1.29,0
48181,-0.728534269,0.363775548,2.153923375,0.030321622,0.243271628,0.153835333,0.743662098,-0.140795508,-0.079160399,-0.571855588,-1.152397869,0.209107424,1.501043366,-0.688436496,0.71362606,0.95687281,-1.459674705,0.585764761,-0.974982654,0.294364492,0.196491501,0.554481444,-0.086524056,-0.454086243,0.012068746,-0.507202913,-0.04699995,-0.076847651,100,0
81607,1.329057985,0.340740477,-0.287090854,0.791069824,0.448525073,-0.152223762,0.231975487,-0.173792962,0.002530003,-0.000942281,-1.560251772,-0.009187257,0.740230486,0.208134219,0.968388222,0.434658874,-0.962923438,0.245363847,0.151043679,-0.051858153,-0.054369023,-0.094263031,-0.284405629,-0.990456884,0.888501959,-0.244056389,0.013762889,0.00851612,11.71,0
33691,-0.23718813,0.220922572,0.383905937,-0.200344969,0.410421901,-0.541869508,1.607150624,-0.535403188,-0.631439183,-0.227535101,-0.958724317,-0.447441416,0.375836583,0.129672223,0.987686131,-0.247796893,-0.341963832,-0.163164403,1.171150652,0.548045323,0.037438108,-0.000579208,0.06994332,-0.385963812,0.099211116,1.132368223,-0.278196222,-0.201107784,164.85,0
33766,1.371633717,-0.345818378,-0.111177126,-0.694353115,-0.526418184,-0.953944116,0.025280614,-0.376481719,-1.260389565,0.623707362,-0.634735951,0.398709582,1.515394168,0.032631433,0.615612881,-1.292993446,-0.187283302,0.368119518,-0.313936942,-0.313761073,-0.799790943,-1.919699401,0.178870034,-0.117511316,0.083240915,0.650429521,-0.076063967,0.012448598,46.9,0
11547,1.242945823,0.383243102,0.301239391,0.69380523,-0.079216486,-0.48829557,-0.13770412,-0.095269369,1.130495685,-0.474915937,2.183663834,-1.873183869,1.542216779,1.381649009,-0.282196332,0.772328577,0.353892062,0.63275001,0.03494982,-0.119699432,-0.41511508,-0.999752084,0.084609338,-0.162955155,0.203794001,0.063225754,-0.056167119,0.009704934,1.98,0
4582,-1.351081219,1.064695052,0.825628848,-1.032768224,1.96102982,4.11964232,-0.371524419,0.924081396,2.370317226,0.476904251,0.476923741,-2.678310933,1.507074308,0.527733411,-0.437268233,0.132547389,-0.072348532,0.569434065,0.232416072,0.674333995,-0.47170146,-0.395687439,-0.239931226,0.96107234,0.162805028,0.220572857,0.014107509,-0.379803267,9.2,0
126938,-2.652629838,-2.805733424,0.651938121,-1.385141128,1.953247174,-1.622068031,-0.468276509,-0.125448088,-0.316949794,-0.461644478,-0.622686904,-1.621806436,-0.564743535,-2.401155883,-0.000510618,1.868812942,0.976933797,-0.251291233,-0.234214333,-0.228475092,0.09091443,0.968621564,1.833295303,0.50906073,0.481976485,-0.156803012,0.124799467,-0.228043022,19.95,0
62059,-1.644403097,3.129851933,-2.576976822,3.415573363,-0.448525407,-1.241892856,-1.991652188,1.00266489,-2.809071243,-4.153692406,1.398185119,-5.653269702,-1.233694138,-6.332512815,0.4587148,-1.983609608,-4.929162023,-1.038482085,-0.1338192,0.290186829,0.417762091,-0.648575872,-0.318617393,-0.680412932,0.389868676,0.055750296,0.394681955,0.298820726,6.62,1
65078,1.07630714,0.030009876,1.496884425,2.360151427,-0.890809344,0.512338806,-0.93385979,0.428886609,-0.052105286,0.84539205,0.464218835,-0.468798455,-1.516094844,0.305731873,0.614706961,1.681513546,-1.204811652,1.282083537,-1.001548075,-0.18307125,0.251066017,0.573284102,-0.069628492,-0.031009727,0.200016038,0.117391129,0.027903491,0.027358977,19.01,0
156414,1.644615199,-0.09230943,0.192315054,3.983806423,-0.478457889,0.262048969,-0.37458109,0.07814057,-0.26997936,1.319496312,-1.388086989,-0.187350829,0.092211821,-0.242244371,-0.570249972,1.206767777,-0.907517591,0.056649724,-1.781973254,-0.052613964,0.242076285,0.558730001,0.089090441,0.0284712,-0.280074982,0.013864547,-0.004895681,-0.011040969,119.1,0
153466,-1.803071725,1.312688475,-2.890986846,-2.368192491,0.134401557,-1.050057708,-0.033251919,1.198589608,-2.509834515,-0.363133487,-0.234894556,0.309578853,0.312250478,1.599047194,-2.114823472,1.002518855,0.465918944,-0.980075316,0.41705443,-0.524889452,0.85151791,1.728184929,-0.342601254,0.330030502,0.21694477,0.011114816,-0.772545409,-0.149521501,20,0
35771,-3.218952011,2.708535411,-3.263041587,1.361865944,-1.645775675,-1.852981871,-3.069958214,-1.796875856,-0.213356097,-3.551984009,3.779749539,-6.984771477,-1.140977189,-9.377878452,0.921463507,-4.652071195,-9.094231297,-3.082549954,0.132330776,0.571654488,1.80787725,-0.890421395,-0.325814387,0.123039597,-0.093013747,0.23210597,-0.310518998,-0.745294627,60.6,1
156100,-2.179721485,1.481392112,-1.334336308,-0.95083454,0.243579116,-0.337463255,0.267240308,1.06710086,-0.651304959,-1.065144416,-0.193498703,0.453635115,-0.972767901,1.662889192,-0.528955279,0.075843251,-0.247842924,0.646928054,0.356979253,-0.661355251,0.334831724,0.425527918,-0.41722725,0.224074989,0.506995182,-0.581797266,-0.73711808,-0.191179947,39.99,0
41258,-0.335282079,0.715316187,1.201529732,-1.018834462,0.392566778,-0.249488447,0.56524966,0.015353289,-0.63405093,-0.490540287,0.619110487,0.50645052,0.474180347,0.222531492,0.213104984,0.543007844,-0.856823063,0.406526883,0.858916485,0.061428068,-0.002574745,-0.042608502,-0.229238031,-0.428813178,-0.30600424,0.926578212,0.025525091,0.097797264,1.77,0
